日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/11/17,6876948.0,380877422.0,54.3,56.2,54.1,55.3,0.8,4468.0,False,0.3627450980392154,0.3230336768214669,0.3699469657595087,,,
111/11/18,12068671.0,722514059.0,56.0,60.8,56.0,60.8,5.5,5843.0,False,1.0,0.5486891178809779,0.4295276831333317,,,
111/11/21,25964590.0,1550580766.0,63.0,63.5,56.5,56.7,-4.1,13784.0,False,0.4285714285714288,0.5086498881111281,0.4559017514592638,,,
111/11/22,14440815.0,819797413.0,56.5,58.0,54.7,55.6,-1.1,7784.0,False,0.33613445378151263,0.4511447433345896,0.4543160820843724,,,
111/11/23,7571477.0,422663011.0,55.5,56.6,54.9,56.4,0.8,4290.0,False,0.4033613445378149,0.4352169437356647,0.4479497026348031,,,
111/11/24,5806413.0,329488345.0,56.4,57.1,56.0,57.1,0.7,3338.0,False,0.4621848739495799,0.4442062538069697,0.44670188635885855,,,
111/11/25,7686774.0,441147154.0,57.3,58.8,55.6,55.6,-1.5,5056.0,False,0.33613445378151263,0.4081823204651506,0.4338620310609559,,,
111/11/28,6789812.0,388559449.0,55.1,58.5,54.8,57.3,1.7,4123.0,False,0.4561403508771927,0.4241683306024979,0.4306307975748032,,,
111/11/29,5957014.0,339600732.0,57.0,58.1,55.8,57.5,0.2,3420.0,False,0.3617021276595744,0.4033462629548567,0.4215359527014877,,,
111/11/30,5027101.0,287455866.0,57.7,58.5,56.5,56.7,-0.8,3036.0,False,0.2272727272727273,0.3446550843941469,0.3959089965990407,,,
111/12/01,6222710.0,357983770.0,57.5,58.7,56.5,56.5,-0.2,3782.0,False,0.20454545454545428,0.2979518744445827,0.3632566225475547,,,
111/12/02,7701806.0,443980391.0,56.9,59.1,56.6,56.6,0.1,4999.0,False,0.4318181818181817,0.342573976902449,0.35636240733251945,,,
111/12/05,4452753.0,256139291.0,57.1,58.3,56.7,57.3,0.7,2857.0,False,0.5813953488372088,0.4221811008807023,0.3783019718485804,,,
111/12/06,5049828.0,287403521.0,57.8,58.5,55.8,55.8,-1.5,3246.0,False,0.2325581395348835,0.3589734470987627,0.3718591302653078,,,
111/12/07,4362560.0,236736609.0,56.2,56.3,52.6,52.8,-3.0,2848.0,False,0.030769230769230112,0.24957204165558514,0.3310967673954003,,,
111/12/08,2207000.0,117378900.0,53.0,54.3,52.2,53.4,0.6,1482.0,False,0.17391304347826028,0.2243523755964769,0.29551530346242577,,,
111/12/09,2326145.0,123073657.0,53.6,54.3,51.7,52.1,-1.3,1458.0,False,0.05405405405405387,0.16758626841566918,0.2528722917801736,,,
111/12/12,1544364.0,79556997.0,51.9,52.0,51.0,52.0,-0.1,1103.0,False,0.12345679012345676,0.15287644231826505,0.21954034195953734,,,
111/12/13,1749505.0,89852419.0,52.3,52.7,50.0,50.0,-2.0,1086.0,False,0.0,0.10191762821217668,0.18033277071041712,,,
111/12/14,2014186.0,103331859.0,50.5,52.3,50.3,51.8,1.8,1327.0,False,0.19780219780219746,0.13387915140885026,0.16484823094322815,,,
111/12/15,1075000.0,55957700.0,51.5,52.7,51.5,51.9,0.1,792.0,False,0.22352941176470573,0.16376257152746876,0.16448634447130833,,,
111/12/16,2192000.0,109738550.0,51.0,51.3,49.2,49.55,-2.35,1339.0,False,0.037634408602149935,0.12171985055236248,0.15023084649832638,,,
111/12/19,1850920.0,89310216.0,49.55,49.55,47.2,48.25,-1.3,1206.0,False,0.11538461538461516,0.1196081054964467,0.14002326616436647,,,
111/12/20,1688239.0,81551527.0,48.1,49.6,47.15,47.15,-1.1,1211.0,False,0.0,0.07973873699763112,0.119928423108788,,,
111/12/21,1096000.0,51609850.0,47.65,48.1,46.25,47.25,0.1,731.0,False,0.12422360248447208,0.09456702549324478,0.11147462390360692,,,
111/12/22,1181472.0,56533838.0,47.85,48.35,47.3,47.4,0.15,902.0,False,0.17829457364341056,0.12247620820996667,0.11514181867239352,,,
111/12/25,852107.0,39429818.0,47.1,47.1,45.8,46.3,-1.1,600.0,False,0.07246376811594198,0.10580539484529178,0.11202967739669292,,,
111/12/26,583116.0,26792467.0,46.35,46.75,45.7,45.75,-0.55,457.0,False,0.007142857142856738,0.07291788227781343,0.0989924123570664,,,
111/12/27,757538.0,35056448.0,46.0,46.7,46.0,46.2,0.45,533.0,False,0.07142857142857142,0.07242144532806609,0.09013542334739964,,,
111/12/28,1463000.0,65742350.0,46.1,46.35,44.35,44.35,-1.85,903.0,False,0.0,0.04828096355204406,0.07618393674894777,,,
111/12/29,3998721.0,185298011.0,44.6,47.35,44.6,47.3,2.95,2782.0,False,0.5619047619047611,0.21948889633628305,0.12395225661139285,,,
111/12/30,3423575.0,164049205.0,47.3,48.85,47.3,47.3,0.0,2402.0,False,0.5619047619047611,0.3336275181924424,0.1938440104717427,,,
112/01/03,823261.0,38788668.0,46.55,47.9,46.35,47.7,0.4,658.0,,0.7444444444444448,0.4705664936097765,0.28608483818442065,,,
112/01/04,756046.0,35834220.0,47.5,48.1,46.9,46.9,-0.8,585.0,,0.5666666666666661,0.5025998846287396,0.35825652033252703,,,
112/01/05,3560963.0,174217544.0,47.75,51.0,47.45,47.5,0.6,2545.0,,0.4736842105263157,0.4929613265945982,0.40315812241988397,,,
112/01/06,914696.0,43306250.0,47.5,48.05,46.8,46.8,-0.7,692.0,,0.3684210526315784,0.4514479019402583,0.4192547155933421,,,
112/01/09,662398.0,31072797.0,47.8,47.85,46.5,46.5,-0.3,562.0,,0.3233082706766916,0.4087346915190694,0.41574804090191786,,,
112/01/10,666880.0,30675661.0,46.5,47.25,45.15,45.4,-1.1,531.0,,0.15789473684210487,0.32512137329341456,0.38553915169908337,,,
112/01/11,638090.0,29098766.0,45.65,46.2,45.15,45.55,0.15,489.0,,0.14843749999999936,0.2662267488622761,0.3457683507534809,,,
