日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/06/22,23097603.0,1028612847.0,46.1,46.15,43.7,44.6,-1.60,12335.0,False,0.15789473684210514,0.2105573745472916,0.2459682568049082,,,
111/06/23,19642509.0,887882122.0,44.95,45.9,44.35,45.25,+0.65,9920.0,False,0.2719298245614032,0.2310148578853288,0.2409837904983817,,,
111/06/24,21473269.0,997714078.0,45.55,47.1,45.55,46.2,+0.95,10651.0,False,0.4385964912280705,0.3002087356662427,0.2607254388876687,,,
111/06/27,11769898.0,549178857.0,46.75,47.1,46.3,46.5,+0.30,7738.0,False,0.4912280701754385,0.363881847169308,0.2951109083148817,,,
111/06/28,11928492.0,539966102.0,46.3,46.45,44.7,45.0,-1.50,7111.0,False,0.2321428571428569,0.31996885049382423,0.3033968890411959,,,
111/06/29,13536381.0,597991951.0,44.4,44.6,43.7,44.55,-0.45,7477.0,False,0.2073170731707306,0.28241825805279297,0.2964040120450616,,,
111/06/30,13919605.0,604571434.0,44.5,44.55,42.9,43.4,-1.15,7553.0,False,0.11904761904761894,0.2279613783844016,0.2735898008248416,,,
111/07/01,15745279.0,661791831.0,43.4,43.55,40.9,41.0,-2.40,9463.0,False,0.016129032258064738,0.15735059634228932,0.2348433993306575,,,
111/07/04,10526437.0,435137890.0,41.45,42.2,40.7,41.1,+0.10,7290.0,False,0.062499999999999785,0.12573373089485948,0.19847350985205814,,,
111/07/05,12356118.0,514321083.0,42.05,42.4,41.05,41.75,+0.65,8718.0,False,0.16406249999999958,0.13850998726323951,0.17848566898911858,,,
111/07/06,27862739.0,1186019746.0,43.4,43.75,41.95,41.95,+0.20,15578.0,False,0.19531250000000008,0.157444158175493,0.1714718320512434,,,
111/07/07,30135880.0,1294764272.0,42.95,44.15,41.3,43.8,+1.85,14818.0,False,0.4843749999999992,0.2664211054503284,0.2031215898509384,,,
111/07/08,18554884.0,820139132.0,44.3,44.7,43.8,44.2,+0.40,10560.0,False,0.6086956521739131,0.3805126210248566,0.2622519335755777,,,
111/07/11,9911914.0,437562997.0,44.2,44.75,43.65,43.9,-0.30,6390.0,False,0.790123456790123,0.5170495662799454,0.3471844778103669,,,
111/07/12,8640453.0,371037832.0,43.45,43.6,42.5,42.55,-1.35,5816.0,False,0.456790123456789,0.4969630853388932,0.3971106803198757,,,
111/07/13,10690801.0,470885881.0,43.85,44.7,43.55,44.15,+1.60,6609.0,False,0.8518518518518514,0.6152593408432125,0.4698269004943213,,,
