日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
112/04/18,31563800.0,1243458407.0,39.25,39.95,38.6,38.6,-0.3,15806.0,,0.24444444444444635,0.3466624400548702,0.3807351052583448,38.88,38.84500000000001,38.92999999999999
112/04/19,76128968.0,3058085908.0,38.8,41.5,38.8,39.75,1.15,36264.0,,0.4262295081967208,0.3731847961021537,0.3555032254039647,38.93,38.98,38.98
112/04/20,34385468.0,1340364901.0,39.6,40.05,38.5,38.55,-1.2,17410.0,,0.03278688524589981,0.2597188258167357,0.3353628060070144,38.92,38.985,38.9125
112/04/21,20069508.0,763038496.0,38.6,38.85,37.55,38.0,-0.55,9283.0,,0.11392405063291206,0.2111205674221278,0.2435194063518664,38.76000000000001,38.89,38.8575
112/04/24,7067724.0,267961418.0,38.0,38.2,37.7,37.8,-0.2,3841.0,,0.06329113924050628,0.16184409136158728,0.1946950754019476,38.54,38.75000000000001,38.81249999999999
112/04/25,12660205.0,469381081.0,38.1,38.2,36.6,36.6,-1.2,7743.0,,0.0,0.10789606090772486,0.14386141454363313,38.14,38.51,38.6775
112/04/27,4562855.0,168335189.0,36.85,37.15,36.6,36.8,-0.4,2792.0,,0.04081632653061139,0.08553614944868702,0.10044275708804556,37.55,38.24,38.575
112/04/29,4801241.0,177586397.0,37.4,37.4,36.8,36.8,0.0,3096.0,,0.04081632653061139,0.07062954180932847,0.0805672802355675,37.2,38.06,38.475
112/05/02,7585981.0,283934728.0,37.4,37.8,37.15,37.35,0.55,4218.0,,0.15306122448979595,0.09810676936948427,0.07978861766271374,37.07,37.915000000000006,38.39
112/05/03,5204693.0,192892320.0,37.5,37.5,36.9,36.95,-0.4,3081.0,,0.07142857142857174,0.08921403672251342,0.09514252515382733,36.9,37.72,38.2925
112/05/04,9000042.0,331521167.0,37.25,37.4,36.5,37.2,0.25,4812.0,,0.19718309859155025,0.12520372401219235,0.1012105991524064,37.02,37.58,38.21250000000001
112/05/05,16358756.0,605517800.0,37.5,37.8,36.5,36.5,-0.7,8223.0,,0.0,0.08346914934146156,0.11129219912194874,36.96,37.255,38.1175
112/05/08,11994449.0,433136182.0,36.8,36.8,35.9,35.9,-0.6,7980.0,,0.0,0.05564609956097437,0.07419479941463249,36.78,36.99,37.9875
112/05/09,31523699.0,1072999413.0,35.9,35.9,33.3,33.75,-2.15,18829.0,,0.09183673469387804,0.06770964460527559,0.05966728124240811,36.06,36.565,37.727500000000006
112/05/10,13286014.0,457071515.0,34.15,34.65,34.1,34.5,0.75,6215.0,,0.2666666666666673,0.13402865195907282,0.08981598038987466,35.57,36.235,37.4925
112/05/11,7341379.0,249493434.0,34.55,34.55,33.65,33.75,-0.75,4146.0,,0.10000000000000064,0.1226857679727154,0.13024769063028702,34.88,35.95,37.23
112/05/12,5650839.0,193076903.0,33.8,34.5,33.55,34.35,0.6,2986.0,,0.2333333333333343,0.15956828975958834,0.13497994190167306,34.45,35.70500000000001,36.9725
112/05/15,8205740.0,285897887.0,34.95,35.15,34.55,34.7,0.35,4317.0,,0.3111111111111124,0.2100825635434297,0.17640638102086878,34.21,35.495,36.7775
112/05/16,6459849.0,227130915.0,35.05,35.35,34.95,35.1,0.4,3402.0,,0.40000000000000097,0.2733883756956201,0.23118450092749315,34.480000000000004,35.27,36.5925
112/05/17,4044206.0,142484369.0,35.2,35.35,35.1,35.15,0.05,2575.0,,0.4111111111111114,0.3192959541674505,0.2886909018528969,34.61,35.09,36.405
112/05/18,10635085.0,367902138.0,35.0,35.05,34.2,34.85,-0.3,5887.0,,0.4428571428571441,0.36048301706401503,0.333024975132972,34.83,34.855000000000004,36.2175
112/05/20,4914275.0,171039989.0,35.1,35.2,34.6,34.6,-0.25,3098.0,,0.5000000000000013,0.4069886780426771,0.3759849040569024,34.88,34.665000000000006,35.96
112/05/22,5840257.0,205857225.0,34.7,35.5,34.65,35.35,0.75,3094.0,,0.923076923076924,0.5790180930540927,0.4643318163798156,35.01,34.61,35.8
112/05/23,3623469.0,128286060.0,35.35,35.55,35.15,35.4,0.05,2102.0,,0.9250000000000008,0.6943453953693953,0.6174605271591935,35.07,34.775,35.67
112/05/24,3450689.0,122493118.0,35.6,35.7,35.25,35.5,0.1,2009.0,,0.9069767441860456,0.765222511641612,0.7179711007934675,35.14,34.875,35.555
112/05/25,3390142.0,119990008.0,35.5,35.6,35.2,35.4,-0.1,1772.0,,0.7999999999999972,0.7768150077610737,0.7690866770147659,35.25,35.04,35.495
112/05/26,4566545.0,161379342.0,35.65,35.8,35.0,35.0,-0.4,2680.0,,0.5,0.6845433385073824,0.7460577846765098,35.33,35.105000000000004,35.405
112/05/29,12130456.0,438167670.0,35.15,36.9,35.15,36.2,1.2,5695.0,,0.7407407407407419,0.7032758059185023,0.6907874943110889,35.5,35.255,35.37500000000001
112/05/30,7917079.0,282769692.0,36.3,36.35,35.4,35.6,-0.6,4555.0,,0.5185185185185188,0.6416900434518411,0.6827472184296152,35.540000000000006,35.305,35.2875
112/05/31,3004404.0,107689973.0,35.7,36.1,35.6,35.8,0.2,1723.0,,0.5217391304347814,0.6017064057794879,0.6283621642277233,35.6,35.37000000000001,35.23000000000001
112/06/01,4743060.0,168344386.0,35.85,35.95,35.3,35.3,-0.5,2904.0,,0.28888888888888825,0.49743390014928796,0.5669489039027545,35.58000000000001,35.415000000000006,35.135
112/06/02,5910892.0,210948409.0,35.55,36.0,35.3,35.85,0.55,2924.0,,0.44736842105263264,0.4807454071170695,0.4918710691385484,35.75,35.540000000000006,35.1025
112/06/06,5171899.0,185213497.0,36.45,36.45,35.55,35.65,-0.45,3162.0,,0.34210526315789425,0.4345320257973444,0.4653409466771611,35.64,35.57000000000001,35.09
112/06/09,4553961.0,160282205.0,35.6,35.75,35.0,35.15,-0.2,2699.0,,0.07894736842105195,0.3160038066719135,0.39502261942220074,35.55,35.545,35.16
